9846300,0.25,-9.64,1.23,0.31,2.56,3.73,-0.08,0.32,-0.18
9857535,0.29,-9.63,1.23,0.39,2.69,3.82,-0.08,0.32,-0.18
9868272,0.28,-9.62,1.33,0.11,2.88,3.68,-0.08,0.32,-0.18
9878224,0.25,-9.61,1.30,0.52,3.01,3.77,-0.08,0.31,-0.19
9888560,0.24,-9.58,1.23,0.81,2.80,3.62,-0.08,0.31,-0.19
9899441,0.23,-9.58,1.27,0.33,2.72,3.72,-0.09,0.32,-0.20
9910912,0.22,-9.57,1.23,0.13,2.51,3.63,-0.09,0.32,-0.20
9924628,0.25,-9.57,1.18,-0.04,2.57,3.57,-0.08,0.32,-0.19
9935600,0.26,-9.57,1.23,0.14,2.91,3.76,-0.08,0.32,-0.19
9945727,0.24,-9.58,1.19,0.11,2.91,3.80,-0.08,0.32,-0.19
9955762,0.23,-9.61,1.10,-0.08,2.80,3.82,-0.08,0.32,-0.19
9965587,0.23,-9.62,1.26,-0.04,2.87,3.76,-0.08,0.32,-0.19
9977058,0.22,-9.62,1.27,0.25,2.65,3.82,-0.08,0.32,-0.17
9987025,0.20,-9.63,1.24,0.22,2.30,3.51,-0.08,0.32,-0.17
9997007,0.19,-9.65,1.24,0.55,2.25,3.56,-0.08,0.32,-0.19
10006922,0.21,-9.63,1.29,0.38,2.56,3.39,-0.08,0.32,-0.19
10016680,0.22,-9.63,1.24,0.40,2.41,3.45,-0.08,0.32,-0.19
10026603,0.24,-9.59,1.25,0.44,2.52,3.45,-0.11,0.33,-0.18
10037064,0.23,-9.57,1.29,0.38,2.48,3.49,-0.11,0.33,-0.18
10047121,0.21,-9.57,1.24,0.57,2.32,3.44,-0.08,0.33,-0.19
10056945,0.21,-9.59,1.08,0.31,2.62,3.55,-0.08,0.33,-0.19
10066783,0.22,-9.61,1.23,0.20,2.42,3.79,-0.08,0.33,-0.19
10077402,0.21,-9.62,1.18,0.30,2.42,3.59,-0.11,0.31,-0.18
10087344,0.21,-9.58,1.37,0.24,2.57,3.79,-0.11,0.31,-0.18
10098390,0.22,-9.62,1.27,0.26,2.48,3.54,-0.08,0.32,-0.18
10108422,0.21,-9.61,1.30,0.15,2.54,3.42,-0.08,0.32,-0.18
10118126,0.22,-9.59,1.20,0.24,2.69,3.49,-0.08,0.32,-0.18
10127785,0.23,-9.61,1.21,0.20,2.77,3.63,-0.08,0.31,-0.18
10137811,0.23,-9.58,1.29,0.50,2.59,3.46,-0.08,0.31,-0.18
10147522,0.20,-9.60,1.22,0.18,2.38,3.46,-0.08,0.32,-0.19
10156977,0.23,-9.61,1.26,0.51,2.57,3.45,-0.08,0.32,-0.19
10166361,0.22,-9.63,1.24,0.28,2.78,3.51,-0.08,0.32,-0.19
10175799,0.24,-9.59,1.23,0.31,2.66,3.82,-0.08,0.32,-0.19
10185259,0.22,-9.60,1.25,0.44,2.56,3.55,-0.08,0.32,-0.19
10194681,0.19,-9.63,1.26,0.00,2.30,3.53,-0.08,0.32,-0.19
10216322,0.21,-9.62,1.31,-0.10,4.43,3.37,-0.08,0.32,-0.18
10226046,0.23,-9.61,1.25,0.25,1.93,3.42,-0.08,0.32,-0.18
10237928,0.20,-9.62,1.25,0.25,2.06,3.44,-0.08,0.32,-0.18
10247766,0.21,-9.61,1.30,0.29,1.78,3.55,-0.09,0.32,-0.19
10257103,0.18,-9.61,1.22,0.43,2.29,3.49,-0.09,0.32,-0.19
10266556,0.22,-9.61,1.30,0.35,1.92,3.46,-0.09,0.32,-0.19
10276002,0.19,-9.59,1.26,0.42,1.81,3.42,-0.10,0.28,-0.18
10285377,0.18,-9.61,1.25,0.14,1.80,3.60,-0.10,0.28,-0.18
10294764,0.18,-9.61,1.23,0.32,1.61,3.49,-0.10,0.28,-0.18
10304312,0.20,-9.61,1.24,0.23,1.69,3.79,-0.08,0.32,-0.19
10314629,0.24,-9.61,1.24,0.33,1.99,3.62,-0.08,0.32,-0.19
10324684,0.20,-9.59,1.24,0.32,2.05,3.45,-0.10,0.32,-0.17
10334185,0.25,-9.57,1.26,0.38,1.97,3.79,-0.10,0.32,-0.17
10344299,0.24,-9.59,1.26,0.31,1.57,3.46,-0.10,0.32,-0.17
10354280,0.21,-9.61,1.22,-0.01,1.58,3.33,-0.08,0.32,-0.19
10363719,0.20,-9.61,1.25,0.12,1.72,3.62,-0.08,0.32,-0.19
10373122,0.18,-9.62,1.24,0.17,1.67,3.74,-0.09,0.32,-0.18
10383171,0.20,-9.64,1.26,0.53,1.60,3.66,-0.09,0.32,-0.18
10392544,0.25,-9.61,1.27,0.60,1.96,3.74,-0.09,0.32,-0.18
10401963,0.30,-9.56,1.26,0.54,2.13,3.71,-0.08,0.31,-0.19
10411325,0.28,-9.61,1.26,0.30,2.02,3.51,-0.08,0.31,-0.19
10420581,0.31,-9.61,1.24,0.24,2.20,3.78,-0.08,0.32,-0.18
10429918,0.25,-9.61,1.24,0.66,2.64,3.54,-0.08,0.32,-0.18
10442672,0.18,-9.61,1.26,0.60,2.30,3.42,-0.08,0.32,-0.18
10452107,0.20,-9.62,1.29,0.49,2.67,3.58,-0.08,0.32,-0.18
10461565,0.21,-9.63,1.28,0.36,2.40,3.75,-0.08,0.32,-0.18
10470978,0.22,-9.60,1.30,0.32,2.48,3.57,-0.09,0.32,-0.19
10480499,0.22,-9.64,1.24,0.31,2.38,3.49,-0.09,0.32,-0.19
10489945,0.22,-9.61,1.23,0.63,2.47,3.53,-0.09,0.32,-0.19
10499643,0.20,-9.61,1.22,0.69,2.42,3.53,-0.08,0.28,-0.19
10509563,0.21,-9.60,1.25,0.50,2.42,3.79,-0.08,0.28,-0.19
10519908,0.17,-9.64,1.28,0.60,2.40,3.54,-0.08,0.31,-0.19
10529320,0.19,-9.64,1.20,0.74,2.28,3.59,-0.08,0.31,-0.19
10538782,0.19,-9.60,1.29,0.74,2.30,3.54,-0.08,0.31,-0.19
10548681,0.17,-9.61,1.24,0.56,2.09,3.63,-0.09,0.32,-0.19
10558543,0.18,-9.59,1.26,0.83,1.76,3.46,-0.09,0.32,-0.19
10568641,0.19,-9.61,1.24,0.69,1.28,3.46,-0.09,0.32,-0.19
10577940,0.21,-9.59,1.27,0.58,1.65,3.33,-0.08,0.32,-0.20
10587374,0.17,-9.60,1.26,0.87,1.50,3.56,-0.08,0.32,-0.20
10596782,0.18,-9.60,1.25,0.46,1.21,3.42,-0.08,0.32,-0.19
10606282,0.19,-9.58,1.26,0.76,1.37,3.58,-0.08,0.32,-0.19
10616353,0.25,-9.59,1.23,0.37,1.35,3.70,-0.08,0.32,-0.19
10626264,0.21,-9.60,1.31,0.56,1.23,3.60,-0.07,0.32,-0.17
10636678,0.20,-9.63,1.21,0.51,1.09,3.65,-0.07,0.32,-0.17
10647989,0.21,-9.61,1.23,0.47,1.14,3.63,-0.08,0.31,-0.20
10657502,0.22,-9.62,1.21,0.37,1.31,3.48,-0.08,0.31,-0.20
10666966,0.24,-9.62,1.27,0.47,1.18,3.54,-0.08,0.31,-0.20
10676401,0.19,-9.59,1.26,0.59,1.38,3.59,-0.08,0.31,-0.19
10685636,0.25,-9.58,1.26,0.69,1.65,3.64,-0.08,0.31,-0.19
10694925,0.18,-9.61,1.22,0.74,1.45,3.68,-0.08,0.32,-0.18
10717932,0.19,-9.60,1.20,0.44,1.27,3.59,-0.08,0.32,-0.18
10727273,0.20,-9.60,1.32,0.71,1.30,3.52,-0.08,0.32,-0.18
10736405,0.21,-9.64,1.26,0.37,1.23,3.54,-0.08,0.32,-0.18
10749473,0.21,-9.63,1.27,0.57,1.39,3.51,-0.08,0.32,-0.18
10758882,0.24,-9.59,1.33,0.60,1.10,3.48,-0.08,0.32,-0.18
10768183,0.22,-9.61,1.26,0.57,1.10,3.51,-0.08,0.32,-0.18
10777524,0.22,-9.60,1.28,0.57,1.17,3.69,-0.08,0.32,-0.18
10786897,0.24,-9.60,1.28,0.41,0.89,3.43,-0.08,0.32,-0.18
10796191,0.23,-9.60,1.21,0.38,0.91,3.75,-0.08,0.32,-0.18
10805458,0.18,-9.62,1.27,0.56,1.13,3.64,-0.08,0.32,-0.18
10815585,0.20,-9.60,1.19,0.63,1.04,3.42,-0.08,0.32,-0.18
10826927,0.21,-9.60,1.08,0.66,0.93,3.36,-0.09,0.32,-0.17
10836502,0.24,-9.62,1.24,0.50,0.77,3.58,-0.09,0.32,-0.17
10845723,0.23,-9.61,1.19,0.19,1.02,3.45,-0.09,0.31,-0.19
10855572,0.21,-9.61,1.21,0.40,1.14,3.62,-0.09,0.31,-0.19
10865407,0.18,-9.60,1.28,0.55,1.29,3.55,-0.09,0.31,-0.19
10874621,0.21,-9.60,1.23,0.94,1.10,3.74,-0.08,0.30,-0.19
10883886,0.23,-9.61,1.24,0.86,1.51,3.75,-0.08,0.30,-0.19
10893511,0.23,-9.62,1.20,0.82,1.01,3.85,-0.08,0.30,-0.19
10902725,0.24,-9.62,1.27,0.61,0.80,3.59,-0.08,0.31,-0.19
10912043,0.22,-9.60,1.29,0.97,1.06,3.70,-0.08,0.31,-0.19
11447080,0.29,-9.63,1.60,-21.89,-6.94,10.92,-0.12,0.32,-0.18
11457005,0.47,-9.65,1.42,-23.04,-8.69,9.12,-0.12,0.32,-0.18
11466820,0.42,-9.80,1.33,-21.71,-7.43,10.79,-0.12,0.32,-0.18
11476545,0.38,-9.82,1.22,-24.08,-5.18,9.75,-0.11,0.31,-0.17
11485839,0.25,-9.79,1.55,-20.11,-5.24,10.27,-0.11,0.31,-0.17
11495031,0.40,-9.43,1.27,-17.90,-5.58,11.35,-0.11,0.31,-0.18
11504242,0.47,-9.84,1.29,-12.91,-2.30,12.64,-0.11,0.31,-0.18
11513287,0.55,-9.92,1.06,-14.85,-0.64,10.98,-0.11,0.31,-0.18
11522797,0.48,-9.68,1.12,-12.17,3.20,12.59,-0.11,0.30,-0.17
11532404,0.50,-9.74,1.37,-13.49,0.16,12.03,-0.11,0.30,-0.17
11542007,0.42,-9.99,1.12,-15.10,-3.74,11.05,-0.11,0.30,-0.17
11551228,0.45,-9.96,1.10,-15.62,-1.42,10.30,-0.11,0.32,-0.18
11560486,0.48,-9.93,1.15,-15.72,7.02,10.19,-0.11,0.32,-0.18
11570239,0.09,-9.77,1.89,-22.30,-8.60,7.92,-0.12,0.31,-0.18
11579547,0.41,-10.01,1.21,-19.20,-7.21,8.56,-0.12,0.31,-0.18
11588765,0.41,-10.16,1.42,-12.28,-0.38,7.58,-0.12,0.31,-0.18
11598539,0.43,-9.98,1.45,-5.28,1.41,6.37,-0.12,0.31,-0.16
11607973,0.51,-9.82,1.30,-3.23,2.46,5.62,-0.12,0.31,-0.16
11617231,0.52,-9.69,1.41,-4.14,2.51,4.70,-0.12,0.31,-0.16
11626691,0.58,-9.57,1.39,-2.91,3.67,2.35,-0.11,0.31,-0.17
11636034,0.58,-9.51,1.50,-4.63,1.97,4.56,-0.11,0.31,-0.17
11645628,0.53,-9.61,1.42,-7.11,2.07,4.66,-0.12,0.31,-0.18
11654782,0.62,-9.61,1.48,-4.44,1.67,4.38,-0.12,0.31,-0.18
11664054,0.50,-9.47,1.58,-3.86,3.12,4.89,-0.12,0.31,-0.18
11673719,0.52,-9.55,1.65,-5.24,3.25,5.01,-0.13,0.31,-0.18
11683635,0.52,-9.47,1.70,-7.31,3.34,4.99,-0.13,0.31,-0.18
11692805,0.60,-9.48,1.68,-2.80,6.00,4.93,-0.13,0.31,-0.18
11702529,0.62,-9.51,1.85,-2.01,7.34,5.03,-0.11,0.31,-0.18
11711757,0.60,-9.55,1.87,-2.32,6.61,4.72,-0.11,0.31,-0.18
11721272,0.67,-9.67,1.90,-2.18,7.88,4.00,-0.11,0.31,-0.18
11731771,0.71,-9.44,2.02,-1.71,8.11,3.59,-0.11,0.31,-0.18
11742329,0.75,-9.44,1.93,-0.94,8.93,3.15,-0.11,0.31,-0.18
11751697,0.75,-9.48,1.90,-1.74,9.28,3.20,-0.11,0.30,-0.18
11761418,0.72,-9.61,1.91,-1.31,8.99,3.50,-0.11,0.30,-0.18
11774107,0.69,-9.55,1.97,-0.28,10.65,3.12,-0.10,0.28,-0.19
11783452,0.53,-9.45,2.01,-0.08,11.71,3.35,-0.10,0.28,-0.19
11792650,0.52,-9.41,2.07,-0.25,12.01,3.04,-0.10,0.28,-0.18
11801785,0.42,-9.35,2.14,-1.20,11.28,3.16,-0.11,0.31,-0.18
11811212,0.43,-9.27,2.27,-1.49,11.60,3.20,-0.11,0.31,-0.18
11820510,0.38,-9.21,2.17,-2.01,11.74,3.58,-0.10,0.30,-0.19
11829657,0.32,-9.29,2.24,-2.89,10.24,3.72,-0.10,0.30,-0.19
11840130,0.35,-9.30,2.32,-3.09,9.51,4.03,-0.10,0.30,-0.19
11850052,0.35,-9.32,2.14,-3.30,9.24,4.43,-0.11,0.31,-0.19
11859293,0.24,-9.29,2.29,-3.48,9.40,4.80,-0.11,0.31,-0.19
11868472,0.15,-9.24,2.27,-3.64,8.56,5.06,-0.10,0.31,-0.20
11878426,0.06,-9.26,2.31,-5.02,6.25,5.56,-0.10,0.31,-0.20
11889123,0.10,-9.36,2.34,-4.76,4.98,5.66,-0.10,0.31,-0.20
11898372,0.09,-9.25,2.27,-5.97,4.38,5.84,-0.10,0.29,-0.18
11907493,0.09,-9.36,2.40,-5.91,3.07,6.22,-0.10,0.29,-0.18
11916636,0.09,-9.26,2.35,-6.89,2.81,6.23,-0.10,0.29,-0.18
11925885,0.17,-9.32,2.27,-7.78,1.06,6.36,-0.10,0.31,-0.19
11936119,0.15,-9.38,2.41,-7.09,0.47,6.20,-0.10,0.31,-0.19
11947093,0.16,-9.33,2.43,-7.80,-0.34,6.11,-0.10,0.30,-0.20
11956692,0.26,-9.35,2.29,-9.31,-2.56,6.42,-0.10,0.30,-0.20
11965909,0.33,-9.33,2.28,-9.43,-2.41,6.11,-0.10,0.30,-0.20
11978612,0.47,-9.37,2.38,-8.81,-1.91,6.28,-0.09,0.31,-0.20
11988097,0.47,-9.41,2.46,-8.99,-2.61,6.55,-0.09,0.31,-0.20
11997187,0.56,-9.48,2.43,-9.20,-3.05,6.28,-0.10,0.30,-0.20
12006766,0.66,-9.49,2.46,-8.77,-2.99,6.41,-0.10,0.30,-0.20
12016104,0.70,-9.45,2.49,-8.40,-2.59,6.21,-0.10,0.30,-0.20
12025629,0.74,-9.47,2.52,-6.84,-1.47,6.34,-0.10,0.29,-0.19
12034705,0.80,-9.46,2.55,-6.34,-3.71,6.06,-0.10,0.29,-0.19
12044187,0.74,-9.40,2.56,-7.11,-1.26,5.74,-0.10,0.29,-0.20
12053447,0.82,-9.35,2.53,-5.10,-1.93,5.80,-0.10,0.29,-0.20
12062525,0.76,-9.30,2.60,-5.14,-1.09,5.83,-0.10,0.29,-0.20
12071936,0.80,-9.28,2.57,-5.28,-0.97,5.57,-0.10,0.27,-0.21
12081629,0.82,-9.29,2.62,-4.48,0.37,5.20,-0.10,0.27,-0.21
12091047,0.73,-9.27,2.67,-4.92,-0.46,5.38,-0.10,0.27,-0.21
12100402,0.80,-9.26,2.61,-5.31,0.98,5.07,-0.10,0.29,-0.20
12109813,0.83,-9.22,2.64,-5.64,1.64,5.28,-0.10,0.29,-0.20
12119773,0.82,-9.20,2.68,-4.93,2.29,5.65,-0.10,0.29,-0.21
12129129,0.89,-9.15,2.73,-4.88,5.22,5.43,-0.10,0.29,-0.21
12138270,0.83,-9.17,2.74,-4.16,4.63,5.23,-0.10,0.29,-0.21
12147675,0.78,-9.15,2.72,-4.72,3.42,5.12,-0.10,0.29,-0.20
12157022,0.79,-9.17,2.72,-6.31,1.09,5.23,-0.10,0.29,-0.20
12166257,0.86,-9.20,2.68,-6.37,4.14,5.22,-0.10,0.29,-0.20
12175796,0.86,-9.27,2.70,-5.84,5.50,5.66,-0.10,0.29,-0.21
12185423,0.88,-9.19,2.67,-5.45,7.22,5.24,-0.10,0.29,-0.21
12195715,0.76,-9.33,2.86,-5.50,4.14,5.36,-0.10,0.28,-0.21
12205013,0.81,-9.26,2.72,-5.35,2.57,5.81,-0.10,0.28,-0.21
12214129,0.69,-9.35,2.78,-4.32,6.45,5.15,-0.10,0.28,-0.21
12223774,0.62,-9.34,2.85,-4.68,3.66,5.10,-0.09,0.28,-0.20
12233011,0.66,-9.36,2.64,-2.15,10.57,5.00,-0.09,0.28,-0.20
12243346,0.56,-9.27,2.89,-2.00,8.85,5.28,-0.09,0.28,-0.21
