16871326,2.26,-9.38,-0.01,0.00,2.08,3.08,0.36,0.26,-0.11
16881791,2.27,-9.39,0.03,0.00,1.90,3.11,0.36,0.26,-0.11
16891358,2.24,-9.35,-0.03,0.31,1.75,3.06,0.36,0.26,-0.10
16901644,2.26,-9.36,-0.08,0.08,2.13,3.11,0.36,0.26,-0.10
16910906,2.26,-9.36,-0.01,0.25,2.17,3.11,0.36,0.26,-0.10
16923490,2.26,-9.38,-0.06,0.30,1.77,3.17,0.37,0.26,-0.12
16933656,2.30,-9.38,-0.01,0.39,2.12,3.06,0.37,0.26,-0.12
16943558,2.23,-9.36,-0.00,-0.04,1.82,3.09,0.36,0.26,-0.12
16953864,2.29,-9.37,-0.06,0.29,1.80,2.91,0.36,0.26,-0.12
16962938,2.29,-9.40,-0.05,0.31,1.79,2.77,0.36,0.26,-0.12
16972311,2.15,-9.34,0.02,-0.02,1.72,2.74,0.37,0.26,-0.12
16982793,2.31,-9.36,0.13,0.12,1.52,2.91,0.37,0.26,-0.12
16992212,2.29,-9.34,-0.05,0.15,2.00,2.98,0.36,0.26,-0.11
17001639,2.29,-9.37,-0.04,0.30,1.81,2.96,0.36,0.26,-0.11
17011856,2.28,-9.36,-0.03,0.09,1.99,3.21,0.36,0.26,-0.11
17024580,2.27,-9.34,-0.01,0.17,2.00,3.25,0.36,0.26,-0.12
17034111,2.21,-9.31,0.03,0.23,1.72,3.17,0.36,0.26,-0.12
17043161,2.25,-9.32,0.03,0.26,1.82,3.28,0.36,0.26,-0.11
17053522,2.19,-9.28,0.04,-0.29,1.79,3.22,0.36,0.26,-0.11
17062876,2.25,-9.30,0.02,-0.38,1.71,3.30,0.36,0.26,-0.12
17072158,2.24,-9.31,0.02,-0.75,1.78,3.18,0.36,0.26,-0.12
17081460,2.28,-9.35,0.01,-0.48,1.47,3.30,0.36,0.26,-0.12
17090437,2.26,-9.35,-0.00,-0.54,1.29,3.26,0.36,0.26,-0.11
17099996,2.24,-9.35,-0.00,-0.31,0.99,3.33,0.36,0.26,-0.11
17109933,2.24,-9.36,-0.01,-0.41,1.26,3.46,0.36,0.26,-0.11
17119314,2.24,-9.38,-0.05,-0.31,1.28,3.46,0.37,0.26,-0.12
17130037,2.26,-9.35,-0.03,-0.31,1.17,3.63,0.37,0.26,-0.12
17139402,2.24,-9.36,-0.02,-0.53,1.44,3.54,0.36,0.26,-0.11
17148871,2.22,-9.35,-0.01,-0.80,1.96,3.47,0.36,0.26,-0.11
17158361,2.22,-9.39,-0.01,-0.74,2.14,3.92,0.36,0.26,-0.11
17167894,2.22,-9.38,-0.00,-0.38,2.51,3.63,0.36,0.26,-0.11
17177178,2.25,-9.37,-0.02,-0.48,2.41,3.64,0.36,0.26,-0.11
17186570,2.20,-9.35,-0.02,-0.66,2.42,3.83,0.36,0.26,-0.11
17195973,2.22,-9.31,-0.06,-0.66,2.45,3.78,0.37,0.26,-0.13
