8844815,-0.40,-9.22,-3.16,-2.48,-0.14,3.12,-0.08,0.37,0.04
8855535,-0.41,-9.20,-3.21,-3.55,-0.96,3.11,-0.08,0.38,0.09
8865528,-0.31,-9.21,-3.14,-3.28,-0.65,2.97,-0.08,0.38,0.09
8879477,-0.34,-9.30,-3.13,-2.13,-0.66,2.93,-0.09,0.38,0.05
8889626,-0.35,-9.23,-3.08,-0.74,-0.89,2.71,-0.09,0.38,0.05
8899609,-0.23,-9.27,-3.18,-0.67,-1.08,2.84,-0.08,0.38,0.03
8909666,-0.18,-9.28,-3.16,-0.45,-0.11,3.36,-0.08,0.38,0.03
8919585,-0.17,-9.27,-3.29,-0.28,0.06,3.52,-0.08,0.38,0.03
8929726,-0.16,-9.27,-3.19,-0.38,0.25,3.59,-0.11,0.38,0.05
8939665,-0.16,-9.37,-3.18,-0.48,-0.25,3.58,-0.11,0.38,0.05
8949665,-0.17,-9.39,-3.21,-0.17,0.00,4.01,-0.08,0.37,0.04
8959525,-0.22,-9.34,-3.26,-0.21,-0.07,3.95,-0.08,0.37,0.04
8969445,-0.19,-9.23,-3.13,-1.01,-0.06,4.19,-0.08,0.37,0.04
8982858,-0.13,-9.19,-3.14,-1.28,0.68,4.72,-0.08,0.37,0.04
8992962,-0.10,-9.11,-3.06,-0.34,2.10,4.72,-0.08,0.37,0.04
9003189,-0.17,-9.11,-3.05,-0.21,2.87,4.59,-0.09,0.38,0.04
9012916,-0.19,-9.18,-3.00,0.09,3.05,4.74,-0.09,0.38,0.04
9022524,-0.24,-9.22,-3.03,0.43,3.14,4.66,-0.09,0.38,0.04
9032372,-0.21,-9.33,-3.06,0.73,2.35,4.47,-0.08,0.38,0.03
9041996,-0.25,-9.35,-3.05,0.81,2.04,4.23,-0.08,0.38,0.03
9051815,-0.29,-9.32,-3.05,0.56,2.03,4.37,-0.08,0.37,0.04
9061477,-0.32,-9.22,-3.06,0.84,1.68,4.44,-0.08,0.37,0.04
9071033,-0.32,-9.15,-3.08,0.10,1.54,4.83,-0.08,0.37,0.04
9083071,-0.34,-9.15,-3.16,-0.82,0.94,5.32,-0.08,0.38,0.04
9092577,-0.33,-9.20,-3.09,-1.70,-0.11,5.55,-0.08,0.38,0.04
9102319,-0.27,-9.21,-3.18,-2.05,-1.04,5.66,-0.08,0.38,0.04
9112020,-0.23,-9.25,-3.16,-2.37,-0.66,6.26,-0.08,0.38,0.04
9121675,-0.14,-9.29,-3.19,-2.30,-0.16,5.92,-0.08,0.38,0.04
9131621,-0.12,-9.31,-3.09,-2.28,0.82,5.82,-0.08,0.37,0.04
9141276,-0.12,-9.36,-3.20,-1.84,1.68,5.73,-0.08,0.37,0.04
9151039,-0.15,-9.37,-2.94,-1.22,2.30,5.64,-0.08,0.38,0.04
9160733,-0.22,-9.32,-3.02,-0.53,2.64,5.70,-0.08,0.38,0.04
9170377,-0.24,-9.27,-3.09,-0.39,3.28,5.90,-0.08,0.38,0.04
9184424,-0.28,-9.28,-3.05,-0.25,3.51,5.93,-0.09,0.37,0.03
9194201,-0.27,-9.24,-3.06,-0.35,3.19,5.69,-0.09,0.37,0.03
9204168,-0.27,-9.27,-3.07,-0.55,3.13,5.59,-0.08,0.38,0.03
9214960,-0.25,-9.26,-3.08,-0.84,3.18,5.16,-0.08,0.38,0.03
9227396,-0.28,-9.24,-3.04,-0.51,3.67,5.13,-0.08,0.38,0.04
9237202,-0.31,-9.25,-3.13,-0.29,4.15,5.25,-0.08,0.38,0.04
9247097,-0.37,-9.24,-3.14,-0.27,4.51,5.57,-0.08,0.38,0.04
9257264,-0.40,-9.25,-3.04,-0.67,4.20,5.78,-0.08,0.38,0.04
9267759,-0.35,-9.29,-3.04,-1.15,2.97,5.99,-0.08,0.38,0.04
9277777,-0.39,-9.29,-3.00,-1.23,2.41,5.94,-0.10,0.37,0.05
9289113,-0.38,-9.26,-2.98,-1.37,2.02,6.06,-0.10,0.37,0.05
9299174,-0.36,-9.21,-2.96,-1.23,1.86,6.08,-0.08,0.37,0.05
9309112,-0.30,-9.23,-2.96,-1.23,1.54,5.73,-0.08,0.37,0.05
9318819,-0.21,-9.24,-2.86,-0.73,1.39,5.31,-0.08,0.37,0.05
9328460,-0.25,-9.23,-2.88,0.23,1.51,4.31,-0.08,0.35,0.05
9338365,-0.18,-9.25,-2.90,1.45,1.81,3.36,-0.08,0.35,0.05
9348399,-0.16,-9.27,-2.92,2.38,2.41,2.46,-0.09,0.37,0.04
9359065,-0.20,-9.26,-2.97,3.41,3.46,2.15,-0.09,0.37,0.04
9371477,-0.17,-9.30,-2.95,3.86,4.80,1.82,-0.09,0.37,0.04
9381315,-0.20,-9.32,-2.90,3.59,4.82,1.23,-0.08,0.38,0.04
9391928,-0.22,-9.28,-2.96,3.58,4.64,1.23,-0.08,0.38,0.04
9401349,-0.21,-9.29,-2.94,3.76,4.07,0.88,-0.08,0.37,0.04
9410918,-0.22,-9.23,-3.01,3.88,3.24,0.79,-0.08,0.37,0.04
9420258,-0.21,-9.23,-3.03,4.28,2.58,0.72,-0.08,0.37,0.04
9429972,-0.25,-9.18,-3.00,3.98,1.73,0.46,-0.09,0.37,0.04
9439397,-0.23,-9.20,-3.09,3.45,1.08,0.49,-0.09,0.37,0.04
9449313,-0.20,-9.22,-3.20,2.96,1.15,1.01,-0.08,0.37,0.04
9459111,-0.23,-9.27,-3.09,2.12,1.58,1.63,-0.08,0.37,0.04
9470349,-0.26,-9.25,-3.16,1.73,2.21,2.71,-0.08,0.37,0.04
9479738,-0.24,-9.33,-3.18,1.15,2.77,3.51,-0.08,0.37,0.04
9492597,-0.23,-9.25,-2.91,0.99,2.90,4.18,-0.08,0.37,0.04
9502050,-0.24,-9.20,-3.14,0.89,2.77,4.35,-0.09,0.37,0.04
9511624,-0.23,-9.18,-3.12,0.38,0.21,4.34,-0.09,0.37,0.04
9521250,-0.24,-9.20,-3.12,0.69,2.56,4.70,-0.09,0.37,0.04
9530962,-0.24,-9.23,-3.09,0.75,3.00,4.98,-0.09,0.38,0.04
9540338,-0.32,-9.20,-3.09,0.54,3.37,5.28,-0.09,0.38,0.04
9549716,-0.38,-9.19,-3.11,0.01,2.94,5.84,-0.08,0.37,0.04
9559636,-0.43,-9.24,-3.08,-0.56,2.01,6.09,-0.08,0.37,0.04
9569387,-0.43,-9.23,-3.10,-0.61,1.29,6.27,-0.08,0.37,0.04
9578778,-0.37,-9.21,-3.00,-0.87,0.66,6.42,-0.09,0.37,0.07
9588261,-0.40,-9.23,-3.01,-0.63,0.28,6.06,-0.09,0.37,0.07
9598526,-0.39,-9.23,-3.04,-0.49,-0.10,5.66,-0.08,0.38,0.04
9608016,-0.39,-9.23,-3.00,-0.48,0.11,5.05,-0.08,0.38,0.04
9617931,-0.36,-9.25,-2.95,-0.60,0.29,4.61,-0.08,0.38,0.04
9627273,-0.29,-9.31,-3.01,-0.63,-0.38,4.28,-0.10,0.38,0.05
9636597,-0.42,-9.28,-2.96,-0.47,-0.66,3.81,-0.10,0.38,0.05
9646146,-0.32,-9.33,-2.93,-0.15,-1.00,3.44,-0.10,0.38,0.05
9655549,-0.34,-9.21,-2.92,-0.08,-1.36,2.93,-0.09,0.38,0.04
9664915,-0.31,-9.20,-2.99,0.57,-1.15,3.30,-0.09,0.38,0.04
9674235,-0.28,-9.12,-3.20,0.62,-0.57,3.26,-0.09,0.38,0.05
9683812,-0.22,-9.15,-3.00,0.56,0.06,3.00,-0.09,0.38,0.05
9696461,-0.14,-9.24,-3.14,0.50,0.74,2.38,-0.09,0.38,0.05
9706121,-0.13,-9.28,-3.04,0.92,1.01,1.93,-0.08,0.37,0.04
9715857,-0.06,-9.23,-3.05,1.10,1.45,1.94,-0.08,0.37,0.04
9725468,-0.15,-9.25,-3.07,0.46,2.69,2.33,-0.09,0.38,0.05
9734913,-0.12,-9.36,-3.07,0.15,3.29,2.65,-0.09,0.38,0.05
9744400,-0.19,-9.37,-3.03,0.25,4.37,3.34,-0.09,0.38,0.05
9754058,-0.12,-9.31,-3.07,-0.34,4.16,3.61,-0.09,0.38,0.04
9763857,-0.10,-9.30,-3.07,-0.59,3.76,4.19,-0.09,0.38,0.04
9773370,-0.11,-9.25,-3.13,-0.31,3.60,4.45,-0.09,0.38,0.04
9782936,-0.14,-9.24,-3.08,0.87,4.56,4.45,-0.09,0.38,0.04
9792295,-0.21,-9.15,-3.14,1.58,4.49,4.49,-0.09,0.38,0.04
9802339,-0.24,-9.11,-3.21,1.46,4.78,4.71,-0.08,0.35,0.03
9811935,-0.34,-9.10,-3.26,0.60,5.16,4.47,-0.08,0.35,0.03
9821319,-0.90,-8.88,-3.24,-0.39,3.05,5.60,-0.08,0.35,0.03
9830783,0.08,-9.62,-3.17,-1.92,1.61,4.87,-0.08,0.38,0.05
9840063,0.07,-9.45,-2.97,1.58,1.10,3.20,-0.08,0.38,0.05
9849660,-0.01,-9.28,-3.11,1.76,2.21,3.27,-0.08,0.37,0.04
9859138,-0.08,-9.25,-3.13,0.31,1.93,2.97,-0.08,0.37,0.04
9868377,-0.09,-9.15,-3.10,0.78,2.35,3.19,-0.08,0.37,0.04
9877620,-0.23,-9.17,-3.21,0.29,3.46,3.90,-0.09,0.37,0.04
9886905,-0.22,-9.32,-3.14,0.01,4.52,4.40,-0.09,0.37,0.04
9896129,-0.26,-9.34,-3.18,0.16,4.20,4.17,-0.09,0.37,0.04
9906540,-0.21,-9.28,-3.15,0.38,4.69,3.94,-0.09,0.37,0.04
9916152,-0.22,-9.19,-3.20,0.93,4.34,3.71,-0.09,0.37,0.04
9925492,-0.19,-9.12,-3.18,0.66,3.26,3.48,-0.09,0.38,0.05
9934661,-0.19,-9.11,-3.16,0.47,2.95,3.54,-0.09,0.38,0.05
9944466,-0.16,-9.16,-3.11,0.15,3.03,3.65,-0.09,0.38,0.05
9953958,-0.18,-9.21,-3.04,-0.69,2.68,3.65,-0.08,0.37,0.03
9963294,-0.16,-9.23,-3.11,-0.36,2.39,3.69,-0.08,0.37,0.03
9973836,-0.19,-9.25,-3.08,-0.39,1.36,3.53,-0.08,0.37,0.04
9988720,-0.14,-9.30,-3.17,-0.27,1.46,3.77,-0.08,0.37,0.04
