3845262,-1.90,-9.19,2.06,-10.65,0.25,8.15,0.03,0.27,-0.21
3862775,-1.97,-9.32,1.96,-11.99,2.86,6.12,0.02,0.27,-0.22
3876175,-2.25,-9.34,2.10,-13.65,2.86,5.97,0.02,0.27,-0.23
3888492,-2.29,-9.63,2.45,-6.23,0.46,3.26,0.02,0.27,-0.23
3907420,-2.17,-9.12,2.49,-5.55,0.86,2.61,0.02,0.27,-0.24
3921607,-1.94,-9.28,2.19,-13.13,0.23,3.33,0.02,0.27,-0.24
3935328,-2.34,-9.70,2.58,-11.87,0.57,4.26,0.03,0.27,-0.23
3951003,-1.84,-9.80,2.76,-7.60,-2.15,4.09,0.03,0.26,-0.23
3965722,-1.40,-9.33,2.65,-7.04,-4.19,0.52,0.03,0.26,-0.23
3980226,-1.66,-9.89,2.94,-12.88,8.02,1.39,0.03,0.26,-0.21
3995884,-1.94,-10.21,2.96,-11.05,-0.82,2.98,0.03,0.26,-0.21
4011005,-2.40,-10.30,2.56,3.97,-1.33,4.24,0.02,0.25,-0.24
4021259,-2.54,-9.58,2.60,10.88,-7.15,1.51,0.02,0.25,-0.24
4032262,-2.47,-9.32,2.81,7.86,-12.05,0.66,0.03,0.27,-0.24
4042904,-2.52,-9.02,2.94,3.34,-17.05,-1.73,0.03,0.27,-0.24
4053379,-2.25,-9.12,2.85,-3.18,-10.77,0.04,0.03,0.27,-0.20
4068525,-2.48,-9.11,2.72,-4.46,-15.47,-0.04,0.03,0.27,-0.20
4080956,-2.27,-8.95,2.54,-4.89,-20.13,-1.49,0.02,0.27,-0.24
4097420,-2.13,-8.71,2.71,-9.15,-17.43,-2.71,0.02,0.27,-0.24
4111147,-2.02,-8.92,2.64,-12.13,-18.11,-3.43,0.02,0.26,-0.24
4124190,-1.72,-9.13,2.13,-8.04,-17.11,-3.13,0.01,0.25,-0.22
4137227,-1.66,-9.16,2.12,-5.34,-15.86,-3.18,0.01,0.25,-0.22
4150815,-1.48,-9.33,2.01,-3.43,-13.90,-2.79,0.01,0.25,-0.23
4169474,-1.55,-9.23,1.95,4.77,-12.56,-1.93,0.01,0.25,-0.23
4182588,-1.70,-9.11,1.78,9.80,-10.39,-1.66,0.01,0.26,-0.23
4196794,-1.62,-8.90,1.87,16.30,-6.47,-2.23,0.01,0.26,-0.23
4212493,-1.55,-8.70,1.79,19.27,-3.71,-1.80,0.00,0.26,-0.23
4225208,-1.65,-8.68,1.72,18.36,-4.66,-0.63,0.01,0.26,-0.22
4240026,-1.68,-8.47,1.78,20.33,-0.48,1.76,0.01,0.26,-0.22
4257063,-1.89,-8.61,1.54,17.27,-0.01,4.09,0.00,0.26,-0.22
4272381,-1.74,-8.77,1.46,19.25,1.80,5.39,-0.04,0.27,-0.22
4285853,-1.37,-8.74,1.09,22.50,4.98,7.89,-0.00,0.27,-0.22
4298802,-1.58,-8.54,0.90,24.32,7.05,11.99,-0.00,0.27,-0.21
4314573,-1.62,-8.68,1.31,26.85,0.38,15.57,-0.00,0.27,-0.21
4324259,-1.58,-8.83,0.29,29.79,-0.25,14.88,0.00,0.28,-0.21
4334000,-1.77,-8.51,-0.15,30.81,2.74,11.73,0.00,0.28,-0.21
4343930,-2.17,-8.12,0.59,26.80,1.30,5.72,0.00,0.28,-0.21
4355094,-2.17,-8.93,2.23,8.78,-4.84,-3.83,0.01,0.28,-0.19
4370399,-3.28,-12.80,1.63,-35.02,-8.40,-7.83,0.01,0.28,-0.19
4382766,-5.43,-16.76,-0.31,-47.00,2.49,-6.22,0.01,0.27,-0.21
4395522,-4.82,-16.52,0.95,31.99,-2.92,-12.51,0.01,0.27,-0.21
4407680,-2.47,-10.70,1.88,120.62,-10.47,-19.26,-0.00,0.27,-0.22
4420370,-0.93,-5.34,2.30,116.72,-3.04,-19.86,-0.00,0.27,-0.22
4432481,-0.02,-2.44,2.62,68.94,6.59,-17.60,-0.01,0.29,-0.20
4444140,-0.18,-3.16,2.33,3.18,23.48,-8.37,-0.01,0.29,-0.20
4455932,-0.43,-7.32,3.13,-39.67,40.80,4.51,-0.01,0.29,-0.20
4472629,-1.25,-9.78,3.13,-43.18,37.63,27.19,0.00,0.28,-0.21
4485155,-1.88,-11.50,1.65,-35.29,16.60,38.52,0.00,0.28,-0.21
4498633,-2.69,-12.70,0.69,-8.04,-0.88,41.69,0.01,0.29,-0.22
4516714,-3.70,-12.04,1.04,28.50,-13.65,28.29,0.01,0.29,-0.22
4532926,-3.61,-10.15,1.19,42.12,-19.77,8.10,0.00,0.28,-0.21
4545605,-3.21,-8.60,1.71,33.76,-13.48,-1.40,0.00,0.28,-0.21
4562847,-2.29,-9.00,2.06,2.18,-3.85,-4.72,0.01,0.30,-0.20
4578442,-1.64,-9.90,1.67,1.83,-4.13,-3.99,-0.01,0.30,-0.20
4589826,-1.49,-10.09,1.49,5.54,-6.55,-5.65,-0.01,0.30,-0.20
4603213,-0.99,-9.78,0.66,12.93,-8.37,-8.05,-0.00,0.30,-0.19
4615395,-1.80,-9.34,1.76,5.79,-14.51,-10.25,-0.00,0.30,-0.19
4628077,-1.19,-9.43,0.94,2.07,-2.58,-8.74,0.00,0.29,-0.17
4637611,-1.72,-9.52,1.16,10.72,4.51,-7.54,0.00,0.29,-0.17
4647189,-1.81,-9.10,1.03,12.73,1.53,-7.54,-0.01,0.30,-0.20
4657119,-1.85,-8.98,1.20,8.20,1.17,-6.05,-0.01,0.30,-0.20
4666582,-1.77,-9.16,1.35,7.09,2.56,-3.62,-0.01,0.30,-0.20
4680246,-1.91,-8.92,1.41,4.44,4.20,-0.31,-0.01,0.30,-0.19
4692424,-2.03,-9.09,1.01,3.59,7.01,1.85,-0.01,0.30,-0.19
4706131,-3.25,-8.81,1.64,8.19,10.99,1.82,-0.03,0.30,-0.19
4718251,-2.69,-8.94,0.73,5.18,5.48,1.37,-0.03,0.30,-0.19
4731072,-2.62,-9.00,1.10,9.14,4.09,-0.07,-0.01,0.29,-0.20
4745654,-2.60,-8.84,1.57,4.64,4.28,0.38,-0.01,0.29,-0.20
4760503,-2.51,-8.86,1.60,-3.07,-2.69,-0.31,-0.02,0.30,-0.19
4772961,-2.65,-9.06,2.26,-15.37,-5.34,0.18,-0.01,0.30,-0.19
4788420,-2.32,-9.62,1.84,-16.35,-0.24,3.75,-0.01,0.30,-0.19
4801873,-2.08,-9.46,1.67,-11.32,-3.39,5.00,-0.01,0.29,-0.19
4813983,-1.90,-9.59,1.70,-17.81,-0.58,6.43,-0.01,0.29,-0.19
4826650,-2.19,-9.97,1.47,-13.90,-0.21,7.00,-0.01,0.29,-0.19
4839963,-2.19,-9.73,1.55,-9.26,-4.61,6.99,-0.01,0.29,-0.19
4855980,-2.08,-9.70,1.06,-5.36,-4.35,7.23,-0.01,0.30,-0.18
4872206,-2.29,-9.84,1.33,-3.94,-3.07,7.34,-0.01,0.29,-0.19
4885076,-2.19,-9.73,1.18,0.56,-3.29,7.18,-0.01,0.29,-0.19
4897171,-2.15,-9.66,1.22,3.75,-2.38,6.89,-0.01,0.29,-0.20
4909572,-2.10,-9.50,1.28,3.26,-1.68,6.46,-0.01,0.29,-0.20
4930406,-2.21,-9.50,1.19,4.27,-1.04,5.99,-0.01,0.27,-0.19
4940587,-2.23,-9.46,1.13,3.26,-1.06,5.87,-0.01,0.27,-0.19
4950511,-2.30,-9.30,1.31,1.14,-4.85,5.98,-0.01,0.27,-0.19
4960523,-2.12,-9.47,1.07,0.37,-1.78,5.92,-0.01,0.27,-0.19
4971752,-2.00,-9.50,0.99,2.07,-2.00,5.66,-0.01,0.29,-0.19
4985130,-2.01,-9.36,0.98,4.19,-0.88,5.12,-0.01,0.29,-0.19
4994490,-1.91,-9.36,0.62,5.36,2.73,5.59,-0.01,0.29,-0.19
5003838,-2.19,-8.90,1.03,5.95,10.99,6.84,-0.01,0.30,-0.18
5013321,-2.19,-9.39,1.13,-11.25,-1.35,6.87,-0.01,0.30,-0.18
5030317,-2.13,-9.54,1.01,2.71,1.64,6.50,-0.01,0.29,-0.18
5039693,-1.98,-9.33,0.92,3.39,2.27,6.59,-0.01,0.29,-0.18
5049507,-1.99,-9.37,1.00,0.89,4.03,7.39,-0.01,0.29,-0.19
5059172,-1.95,-9.58,1.03,0.99,4.58,7.85,-0.01,0.29,-0.19
5068504,-1.90,-9.60,1.15,3.90,4.66,7.92,-0.01,0.29,-0.19
5077875,-1.98,-9.57,0.98,4.87,4.76,8.33,-0.01,0.29,-0.19
5088485,-2.02,-9.47,1.00,3.99,4.93,8.06,-0.01,0.29,-0.19
5104340,-2.13,-9.45,1.01,3.24,5.20,7.68,-0.01,0.29,-0.19
5113495,-2.06,-9.56,1.10,3.39,4.46,7.82,-0.01,0.29,-0.19
5122672,-2.12,-9.59,1.13,4.68,4.47,7.50,-0.01,0.29,-0.19
