34528633,0.61,-5.87,0.89,-22.21,-53.81,25.47,0.13,0.36,-0.15
34537743,0.39,-5.03,0.16,-21.60,-55.15,18.69,0.13,0.36,-0.15
34547082,0.89,-5.03,-0.28,-23.34,-52.57,13.71,0.13,0.36,-0.15
34557155,1.21,-4.94,-0.95,-25.94,-44.84,9.62,0.12,0.37,-0.15
34566479,1.13,-5.07,-1.39,-28.80,-38.44,7.30,0.12,0.37,-0.15
34575803,0.96,-5.23,-2.02,-30.58,-35.14,4.82,0.12,0.37,-0.16
34585127,0.78,-5.48,-2.23,-33.84,-36.77,3.18,0.12,0.37,-0.16
34596825,0.94,-6.51,-2.37,-28.38,-38.56,-0.26,0.12,0.37,-0.16
34606360,0.92,-7.51,-2.04,-20.48,-38.81,-3.35,0.12,0.37,-0.16
34615523,0.61,-8.32,-1.76,-14.66,-40.44,-8.35,0.12,0.37,-0.16
34625064,0.16,-9.01,-1.58,-8.09,-45.83,-15.38,0.11,0.36,-0.17
34634763,0.03,-9.58,-1.03,-0.94,-53.17,-20.00,0.11,0.36,-0.17
34646611,-0.74,-10.02,-0.53,2.45,-52.09,-25.34,0.11,0.36,-0.17
34656450,-1.47,-10.78,0.06,-5.01,-50.11,-26.74,0.10,0.36,-0.16
34665766,-1.59,-12.67,-0.09,-18.99,-42.57,-22.37,0.10,0.36,-0.16
34675186,-1.30,-15.89,-2.51,-19.42,-29.60,-14.87,0.09,0.36,-0.17
34684403,-0.46,-17.27,-5.07,-10.99,-12.00,-3.95,0.09,0.36,-0.17
34693540,0.17,-17.12,-7.59,-5.54,3.95,9.32,0.09,0.36,-0.17
34703005,-0.21,-15.56,-7.66,-3.43,21.22,13.49,0.09,0.36,-0.17
34712427,-1.81,-12.90,-6.56,8.29,22.09,10.35,0.09,0.36,-0.17
34722276,-2.77,-10.25,-3.41,18.89,3.61,9.50,0.09,0.36,-0.17
34731560,-1.73,-8.77,0.33,11.02,-19.48,22.20,0.10,0.36,-0.17
34741025,1.79,-8.41,2.38,0.44,-52.99,26.29,0.10,0.36,-0.17
34750108,2.16,-11.38,2.87,7.30,-54.81,35.88,0.09,0.37,-0.17
34760374,1.52,-15.64,1.80,31.18,-60.45,43.40,0.09,0.37,-0.17
34769743,2.62,-19.60,-1.52,50.69,-60.06,53.41,0.09,0.37,-0.17
34779536,4.14,-19.60,-2.36,74.27,2.66,57.56,0.10,0.36,-0.16
34788896,4.64,-16.37,-0.06,112.87,49.56,43.77,0.10,0.36,-0.16
34804471,3.51,-6.80,0.37,80.31,71.60,32.41,0.11,0.37,-0.15
34813600,2.26,-5.09,1.14,40.08,42.31,21.03,0.11,0.37,-0.15
34823158,1.36,-4.84,1.94,16.78,14.66,7.80,0.11,0.38,-0.15
34832334,0.81,-5.73,3.13,23.15,-16.63,2.69,0.11,0.38,-0.15
34841943,-1.33,-7.71,3.44,41.49,-52.40,-3.73,0.11,0.38,-0.15
34851336,-3.26,-9.10,3.38,57.86,-74.65,-8.38,0.10,0.38,-0.14
34861881,-3.54,-10.05,2.92,59.68,-83.84,-7.18,0.10,0.38,-0.14
34871344,-2.57,-11.18,2.10,24.94,-68.62,4.27,0.10,0.38,-0.14
34880603,-0.23,-12.96,0.90,-24.82,-36.13,14.79,0.10,0.39,-0.13
34890333,0.92,-13.53,0.03,-55.23,13.76,10.04,0.10,0.39,-0.13
34899727,1.46,-13.73,-0.43,-55.03,49.44,-5.02,0.10,0.39,-0.15
34909442,1.41,-12.41,-1.66,-44.06,60.23,-19.70,0.10,0.39,-0.15
34918684,1.17,-11.33,-2.17,-31.61,53.24,-40.40,0.10,0.39,-0.15
34928607,1.13,-10.77,-1.21,-31.03,51.22,-50.96,0.11,0.38,-0.14
34938582,0.76,-9.63,-0.42,-35.15,51.96,-56.93,0.11,0.38,-0.14
34947861,0.57,-8.65,1.19,-41.08,50.86,-58.84,0.10,0.38,-0.14
34967196,0.59,-7.79,1.92,-47.00,40.49,-49.42,0.10,0.38,-0.14
34977173,0.79,-7.57,1.31,-38.05,36.56,-43.25,0.09,0.37,-0.16
34986456,0.68,-6.96,0.52,-29.11,37.48,-37.71,0.09,0.37,-0.16
34996020,0.50,-6.41,-0.41,-19.11,41.28,-31.95,0.09,0.37,-0.16
35007320,-0.05,-6.80,0.02,-19.22,51.74,-32.23,0.09,0.37,-0.15
35016641,-1.00,-7.61,-0.09,-33.76,66.29,-27.04,0.09,0.37,-0.15
35026144,-1.70,-7.78,0.91,-45.40,79.69,-23.52,0.09,0.35,-0.16
35035420,-2.21,-7.55,1.16,-44.54,80.47,-19.83,0.09,0.35,-0.16
35044737,-2.40,-7.34,1.15,-36.48,77.02,-17.82,0.09,0.35,-0.16
35056802,-2.42,-6.99,0.61,-28.34,69.50,-15.40,0.10,0.37,-0.17
35066794,-1.90,-6.94,0.17,-28.41,64.52,-9.98,0.10,0.37,-0.17
35076066,-1.98,-6.74,-0.39,-28.83,57.56,-4.74,0.10,0.35,-0.18
35085265,-1.89,-6.98,-0.83,-31.83,58.89,0.46,0.10,0.35,-0.18
35094945,-2.09,-7.36,-0.27,-27.30,62.78,6.53,0.10,0.35,-0.18
35104042,-2.36,-7.25,-0.13,-15.99,60.84,8.63,0.11,0.37,-0.16
35113840,-2.56,-6.98,-0.24,-2.41,52.88,11.80,0.11,0.37,-0.16
35123059,-2.71,-6.72,-0.56,3.04,44.67,15.89,0.11,0.35,-0.17
35135601,-3.08,-6.92,-1.04,7.30,34.49,22.18,0.11,0.35,-0.17
35144977,-3.24,-7.32,-1.36,10.81,29.65,29.10,0.11,0.35,-0.17
35154202,-3.23,-7.46,-1.31,12.56,26.55,31.89,0.12,0.36,-0.18
35167131,-3.23,-7.64,-0.88,15.73,22.24,35.40,0.12,0.36,-0.18
35176607,-3.14,-7.61,-0.74,15.65,18.16,36.73,0.12,0.36,-0.17
35185841,-2.86,-7.63,-0.54,11.37,10.38,38.29,0.12,0.36,-0.17
35195163,-2.41,-7.98,-0.55,3.95,-2.21,41.16,0.12,0.36,-0.17
35204424,-1.81,-8.84,-0.91,-5.43,-10.43,43.99,0.13,0.36,-0.18
35213708,-1.25,-10.24,-1.32,-9.45,-17.91,45.04,0.13,0.36,-0.18
35223418,-1.25,-11.56,-1.66,-9.48,-18.89,40.58,0.14,0.36,-0.17
35232738,-1.51,-12.48,-2.13,-12.35,-18.09,30.85,0.14,0.36,-0.17
35241944,-1.93,-13.44,-2.62,-23.49,-5.80,16.01,0.14,0.36,-0.17
35251397,-2.45,-13.59,-2.44,-35.82,9.73,1.93,0.13,0.35,-0.17
35261228,-2.60,-13.04,-2.32,-36.57,18.68,-13.17,0.13,0.35,-0.17
35271499,-2.50,-12.39,-2.71,-31.79,19.34,-23.63,0.13,0.35,-0.19
35280924,-2.07,-11.67,-3.09,-24.75,22.54,-20.43,0.13,0.35,-0.19
35290169,-2.25,-10.97,-2.43,-15.01,24.94,-18.93,0.13,0.35,-0.19
