9849913,0.73,-9.62,-0.51,0.02,2.58,3.39,-0.14,0.38,-0.01
9861414,0.74,-9.63,-0.52,-0.35,2.23,3.47,-0.14,0.39,-0.00
9872038,0.74,-9.62,-0.52,-0.17,2.90,3.66,-0.14,0.39,-0.00
9882484,0.71,-9.60,-0.53,-0.02,3.26,3.33,-0.13,0.38,-0.01
9893147,0.71,-9.61,-0.57,-0.02,3.46,3.44,-0.13,0.38,-0.01
9910079,0.64,-9.60,-0.63,-0.83,3.36,3.55,-0.13,0.39,-0.00
9920942,0.58,-9.64,-0.60,-0.33,4.02,3.46,-0.13,0.39,-0.00
9932040,0.66,-9.60,-0.55,-0.42,3.61,3.94,-0.14,0.38,-0.01
9942761,0.63,-9.63,-0.61,-0.49,3.75,3.62,-0.14,0.38,-0.01
9953571,0.61,-9.64,-0.57,-0.25,3.76,3.65,-0.14,0.38,-0.01
9964396,0.63,-9.65,-0.64,-0.17,3.21,3.47,-0.13,0.38,-0.01
9975234,0.65,-9.65,-0.57,0.26,3.58,3.05,-0.13,0.38,-0.01
9986150,0.66,-9.64,-0.53,0.05,3.71,3.19,-0.14,0.38,-0.01
9997064,0.68,-9.62,-0.56,2.19,3.54,3.23,-0.14,0.38,-0.01
10009152,0.68,-9.63,-0.60,0.38,3.65,3.04,-0.14,0.39,-0.01
10020525,0.69,-9.60,-0.56,0.13,4.08,2.94,-0.14,0.39,-0.01
10031155,0.68,-9.56,-0.49,-0.31,3.88,2.76,-0.14,0.39,-0.01
10041989,0.63,-9.58,-0.55,-0.31,3.72,2.92,-0.14,0.38,-0.02
10052812,0.61,-9.67,-0.67,-0.01,3.45,2.92,-0.14,0.38,-0.02
10063585,0.53,-9.62,-0.58,-0.08,3.28,3.03,-0.14,0.36,0.02
10074102,0.59,-9.61,-0.58,-0.19,2.53,3.36,-0.14,0.36,0.02
10086703,0.60,-9.79,-0.66,-0.02,2.08,3.28,-0.14,0.39,0.02
10097646,0.64,-9.63,-0.58,-0.73,1.91,3.36,-0.14,0.39,0.02
10111473,0.67,-9.65,-0.63,-0.04,1.77,3.25,-0.14,0.39,-0.01
10122046,0.70,-9.65,-0.59,0.04,2.14,3.27,-0.14,0.39,-0.01
10132490,0.69,-9.63,-0.57,0.14,2.17,3.05,-0.14,0.38,-0.02
10143066,0.72,-9.61,-0.60,-0.01,2.83,3.09,-0.14,0.38,-0.02
10155022,0.79,-9.60,-0.59,-0.13,3.02,3.11,-0.14,0.38,-0.02
10165961,0.74,-9.59,-0.62,-0.12,2.62,2.78,-0.14,0.39,-0.01
10175626,0.73,-9.61,-0.65,0.04,2.46,3.23,-0.14,0.39,-0.01
10184827,0.69,-9.63,-0.62,0.16,2.90,3.13,-0.15,0.38,-0.02
10195389,0.68,-9.64,-0.60,-0.21,2.97,3.20,-0.15,0.38,-0.02
10204931,0.70,-9.65,-0.61,-0.11,2.92,3.35,-0.15,0.38,-0.02
10215457,0.71,-9.62,-0.57,0.00,2.96,3.25,-0.14,0.39,-0.00
10225120,0.68,-9.61,-0.60,-0.14,3.09,3.38,-0.14,0.39,-0.00
10235680,0.70,-9.65,-0.64,-0.24,2.56,3.25,-0.14,0.38,-0.01
10245426,0.67,-9.65,-0.49,0.17,2.28,2.90,-0.14,0.38,-0.01
